"subj_id","relation","obj_id","date"
"https://hypothes.is/a/j1pVTiHhEeaIbeN_dKN67Q","annotates","https://doi.org/10.1371/journal.pone.0127502","2016-05-24T18:58:53Z"
"https://hypothes.is/a/kUGDUCHhEeaHz2eqWNcbOA","annotates","https://doi.org/10.1371/journal.pone.0127502","2016-05-24T18:58:56Z"
"https://hypothes.is/a/kK2BCiHhEeayphuRQNpHsw","annotates","https://doi.org/10.1371/journal.pone.0127502","2016-05-24T18:58:56Z"
"https://hypothes.is/a/keu8xiHhEeaIbg9R9Nvp2Q","annotates","https://doi.org/10.1371/journal.pone.0127502","2016-05-24T18:58:58Z"
"https://en.wikipedia.org/wiki/Academic_publishing","references","https://doi.org/10.1371/journal.pone.0127502","2017-04-12T09:52:45Z"
"https://en.wikipedia.org/wiki/Academic_publishing","references","https://doi.org/10.1371/journal.pone.0127502","2017-04-12T09:52:45Z"
"https://en.wikipedia.org/wiki/Elsevier","references","https://doi.org/10.1371/journal.pone.0127502","2017-04-12T13:08:42Z"
"http://twitter.com/SociologicalSci/statuses/852972733415792640","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-04-14T19:52:01Z"
"http://twitter.com/VladiFinotto/statuses/852973861415112704","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-04-14T19:56:30Z"
"http://twitter.com/krugkatja/statuses/852979631754027012","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-04-14T20:19:26Z"
"http://twitter.com/UCLSociology/statuses/852998018060124161","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-04-14T21:32:30Z"
"http://twitter.com/RomanVGalperin/statuses/853008604668080128","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-04-14T22:14:34Z"
"https://en.wikipedia.org/wiki/Academic_publishing","references","https://doi.org/10.1371/journal.pone.0127502","2017-04-20T03:41:30Z"
"https://en.wikipedia.org/wiki/Academic_publishing","references","https://doi.org/10.1371/journal.pone.0127502","2017-04-20T03:41:30Z"
"http://yournewswire.com/nearly-all-scientific-papers-controlled-by-same-six-corporations/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-04-19T22:30:22Z"
"https://en.wikipedia.org/wiki/Elsevier","references","https://doi.org/10.1371/journal.pone.0127502","2017-04-21T09:59:54Z"
"https://en.wikipedia.org/wiki/Taylor_%26_Francis","references","https://doi.org/10.1371/journal.pone.0127502","2017-04-25T18:12:21Z"
"https://en.wikipedia.org/wiki/Taylor_%26_Francis","references","https://doi.org/10.1371/journal.pone.0127502","2017-04-25T18:12:21Z"
"https://en.wikipedia.org/wiki/Taylor_%26_Francis","references","https://doi.org/10.1371/journal.pone.0127502","2017-04-28T07:31:45Z"
"https://en.wikipedia.org/wiki/Taylor_%26_Francis","references","https://doi.org/10.1371/journal.pone.0127502","2017-04-28T07:31:45Z"
"http://twitter.com/LarissaShamseer/statuses/857913011578839040","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-04-28T11:02:55Z"
"https://en.wikipedia.org/wiki/Elsevier","references","https://doi.org/10.1371/journal.pone.0127502","2017-04-29T09:27:17Z"
"https://en.wikipedia.org/wiki/Academic_publishing","references","https://doi.org/10.1371/journal.pone.0127502","2017-04-30T21:41:54Z"
"https://en.wikipedia.org/wiki/Academic_publishing","references","https://doi.org/10.1371/journal.pone.0127502","2017-04-30T21:41:54Z"
"http://twitter.com/TuSocialMedia/statuses/858975766167638017","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-05-01T09:25:56Z"
"http://twitter.com/manuel_de_leon/statuses/858975830722191360","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-05-01T09:26:11Z"
"http://twitter.com/Vid_Santos/statuses/858975999895142400","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-05-01T09:26:52Z"
"http://twitter.com/MidnighInMadrid/statuses/858976210172477442","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-05-01T09:27:42Z"
"http://twitter.com/txescu/statuses/858977117320744961","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-05-01T09:31:18Z"
"http://twitter.com/BURSofia/statuses/858985238399254528","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-05-01T10:03:34Z"
"http://twitter.com/isidroaguillo/statuses/858988335968243712","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-05-01T10:15:53Z"
"http://twitter.com/manuelramirez/statuses/858989490286755844","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-05-01T10:20:28Z"
"http://twitter.com/angelmones/statuses/858998287369687040","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-05-01T10:55:25Z"
"http://twitter.com/GemaWebsoc/statuses/859002233471598592","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-05-01T11:11:06Z"
"http://twitter.com/IEC_ObsRecerca/statuses/859020271411490816","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-05-01T12:22:47Z"
"http://twitter.com/Xose_rm/statuses/859021337758752769","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-05-01T12:27:01Z"
"http://twitter.com/AnaLopezDecana/statuses/859028744333340672","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-05-01T12:56:27Z"
"http://twitter.com/eponsf/statuses/859029631453859840","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-05-01T12:59:58Z"
"http://twitter.com/patricioyjelena/statuses/859038972567330820","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-05-01T13:37:05Z"
"http://twitter.com/pepvivesBIB/statuses/859042740721594368","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-05-01T13:52:04Z"
"http://twitter.com/fhersanmi/statuses/859051871775936512","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-05-01T14:28:21Z"
"http://twitter.com/olminguez/statuses/859055607860658176","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-05-01T14:43:12Z"
"http://twitter.com/carinareym/statuses/859154943906906112","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-05-01T21:17:55Z"
"http://twitter.com/BiblioLoyolaAnd/statuses/859159121328734209","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-05-01T21:34:31Z"
"http://twitter.com/bibliotecnica/statuses/859293942839476224","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-05-02T06:30:15Z"
"http://twitter.com/saloeslava/statuses/859319988393521152","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-05-02T08:13:45Z"
"http://twitter.com/AulaMagna2_0/statuses/859356971023183872","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-05-02T10:40:42Z"
"http://twitter.com/Scruzcampillo/statuses/859360775059714049","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-05-02T10:55:49Z"
"http://twitter.com/BibliotecaUCH/statuses/859369722277765120","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-05-02T11:31:22Z"
"http://twitter.com/drotorrent/statuses/859404031118233600","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-05-02T13:47:42Z"
"http://twitter.com/De_Paiz/statuses/859419949491728388","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-05-02T14:50:57Z"
"http://twitter.com/Davarona/statuses/859474828394418176","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-05-02T18:29:02Z"
"http://twitter.com/HermosinManuel/statuses/859476098404556805","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-05-02T18:34:04Z"
"http://twitter.com/BibliotecaBCUM/statuses/859743318581927936","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-05-03T12:15:55Z"
"http://twitter.com/EOB_biblio/statuses/860446221823082496","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-05-05T10:49:00Z"
"http://twitter.com/datosygraficos/statuses/860613880673861632","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-05-05T21:55:13Z"
"https://en.wikipedia.org/wiki/Taylor_%26_Francis","references","https://doi.org/10.1371/journal.pone.0127502","2017-05-07T05:28:30Z"
"https://en.wikipedia.org/wiki/Taylor_%26_Francis","references","https://doi.org/10.1371/journal.pone.0127502","2017-05-07T05:28:30Z"
"https://en.wikipedia.org/wiki/Academic_publishing","references","https://doi.org/10.1371/journal.pone.0127502","2017-05-10T11:34:16Z"
"https://en.wikipedia.org/wiki/Academic_publishing","references","https://doi.org/10.1371/journal.pone.0127502","2017-05-10T11:34:16Z"
"http://fossilsandshit.com/why-we-dont-need-journal-blacklists/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-05-11T23:03:33Z"
"https://en.wikipedia.org/wiki/Taylor_%26_Francis","references","https://doi.org/10.1371/journal.pone.0127502","2017-05-12T06:35:21Z"
"https://en.wikipedia.org/wiki/Taylor_%26_Francis","references","https://doi.org/10.1371/journal.pone.0127502","2017-05-12T06:35:21Z"
"https://en.wikipedia.org/wiki/Taylor_%26_Francis","references","https://doi.org/10.1371/journal.pone.0127502","2017-05-19T17:52:10Z"
"https://en.wikipedia.org/wiki/Taylor_%26_Francis","references","https://doi.org/10.1371/journal.pone.0127502","2017-05-19T17:52:10Z"
"https://en.wikipedia.org/wiki/Elsevier","references","https://doi.org/10.1371/journal.pone.0127502","2017-05-21T13:15:27Z"
"https://en.wikipedia.org/wiki/Elsevier","references","https://doi.org/10.1371/journal.pone.0127502","2017-05-21T13:45:45Z"
"https://en.wikipedia.org/wiki/Elsevier","references","https://doi.org/10.1371/journal.pone.0127502","2017-05-25T17:18:51Z"
"https://en.wikipedia.org/wiki/Taylor_%26_Francis","references","https://doi.org/10.1371/journal.pone.0127502","2017-05-26T10:28:55Z"
"https://en.wikipedia.org/wiki/Taylor_%26_Francis","references","https://doi.org/10.1371/journal.pone.0127502","2017-05-26T10:28:55Z"
"https://en.wikipedia.org/wiki/Elsevier","references","https://doi.org/10.1371/journal.pone.0127502","2017-05-31T15:23:07Z"
"https://en.wikipedia.org/wiki/Taylor_%26_Francis","references","https://doi.org/10.1371/journal.pone.0127502","2017-06-01T08:02:53Z"
